id,date,merchant_id,partner_id,status,amount,currency,payment_type_id,device,os,browser,discount
20265,28/11/21,mid_68,pid_3,1,"59,29",EUR,1,Desktop,macOS,Safari/15,"0,7"
20277,27/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Safari/14,"0,9"
20279,26/11/21,mid_68,pid_3,0,"68,43",EUR,2,Desktop,Win8.1,Chrome/96,"0,8"
20288,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Android WebView/96,"0,8"
20305,27/11/21,mid_71,pid_3,0,"8,99",USD,1,Desktop,Win10,Chrome/96,"0,9"
20307,26/11/21,mid_68,pid_3,0,"68,43",EUR,2,Desktop,Win8.1,Chrome/96,"0,8"
20353,27/11/21,mid_71,pid_3,1,"6,99",USD,2,Desktop,Win10,Chrome/91,"0,7"
20393,26/11/21,mid_68,pid_3,1,"6,99",EUR,1,Desktop,Win10,Chrome/96,"0,7"
20449,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,Win7,Chrome/96,"0,8"
20453,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Firefox/94,"0,7"
20475,30/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
20495,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Firefox/94,"0,7"
20514,30/11/21,mid_68,pid_3,0,"86,29",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
20522,27/11/21,mid_68,pid_3,0,"76,7",USD,2,Mobile Device,iOS,Safari/15,"0,8"
20561,28/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
20608,26/11/21,mid_68,pid_3,0,"68,43",EUR,2,Desktop,Win8.1,Chrome/96,"0,8"
20624,28/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
20635,28/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
20683,26/11/21,mid_68,pid_3,1,"7,99",USD,2,Mobile Phone,Android,Firefox/94,"0,8"
20711,27/11/21,mid_55,pid_3,0,1,EUR,12,Mobile Phone,Android,Chrome/95,"0,9"
20734,28/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
20747,29/11/21,mid_71,pid_3,1,"6,99",EUR,12,Mobile Phone,Android,Chrome/96,"0,7"
20753,27/11/21,mid_55,pid_3,0,1,EUR,12,Mobile Phone,Android,Chrome/95,"0,9"
20796,26/11/21,mid_51,pid_4,1,"26,95",USD,1,Desktop,macOS,Firefox/94,"0,9"
20817,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,Win10,Edge/96,"0,8"
20844,27/11/21,mid_76,pid_494,1,64,USD,2,Desktop,Win10,Chrome/91,"0,8"
20854,27/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
20902,27/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
20931,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Device,iOS,Safari/15,"0,9"
20948,27/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
21005,26/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Safari/15,"0,9"
21012,29/11/21,mid_55,pid_3,1,"26,95",USD,2,Desktop,Win10,Firefox/94,"0,9"
21024,28/11/21,mid_23,pid_274,1,"0,84",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
21032,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Android WebView/68,"0,7"
21039,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
21042,26/11/21,mid_68,pid_3,1,"7,99",USD,2,Mobile Device,iOS,Firefox for iOS/0,"0,8"
21064,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21067,27/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
21090,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21174,29/11/21,mid_68,pid_3,0,"8,99",USD,1,Desktop,macOS,Safari/15,"0,9"
21190,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21224,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21265,28/11/21,mid_80,pid_4,0,"30,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21273,30/11/21,mid_71,pid_3,1,"67,12",USD,2,Desktop,Win10,Chrome/96,"0,7"
21275,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
21290,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
21315,29/11/21,mid_23,pid_254,1,"66,95",EUR,1,Mobile Phone,Android,Edge/0,"0,9"
21381,28/11/21,mid_21,pid_496,1,"17,95",USD,2,Desktop,Win7,Chrome/96,"0,9"
21426,27/11/21,mid_8,pid_3,0,"269,99",EUR,12,Tablet,Android,Chrome/96,"0,9"
21462,27/11/21,mid_68,pid_3,0,"6,18",EUR,1,Mobile Phone,Android,Chrome/86,"0,7"
21473,29/11/21,mid_68,pid_3,0,"8,99",USD,1,Desktop,macOS,Safari/15,"0,9"
21475,30/11/21,mid_68,pid_1,1,"4,44",GBP,2,Desktop,Win7,Firefox/94,"0,7"
21476,27/11/21,mid_8,pid_3,0,"269,99",EUR,12,Tablet,Android,Chrome/96,"0,9"
21490,27/11/21,mid_51,pid_607,1,"27,95",EUR,1,Desktop,Win10,Firefox/94,"0,9"
21504,29/11/21,mid_68,pid_3,0,"8,99",USD,1,Desktop,macOS,Safari/15,"0,9"
21538,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,macOS,Safari/15,"0,8"
21545,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21549,27/11/21,mid_68,pid_3,1,"6,18",EUR,1,Mobile Phone,Android,Chrome/86,"0,7"
21550,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21574,28/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21576,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,macOS,Safari/15,"0,8"
21583,27/11/21,mid_8,pid_3,0,"269,99",EUR,12,Tablet,Android,Chrome/96,"0,9"
21589,28/11/21,mid_76,pid_4,1,64,EUR,2,Desktop,macOS,Chrome/96,"0,9"
21591,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,macOS,Safari/15,"0,8"
21594,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
21602,27/11/21,mid_71,pid_3,0,"7,99",USD,1,Desktop,Win7,Chrome/96,"0,8"
21604,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
21617,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
21627,30/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/90,"0,7"
21630,29/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,macOS,Safari/15,"0,8"
21637,30/11/21,mid_80,pid_607,0,"103,65",USD,1,Mobile Phone,Android,Chrome/95,"0,9"
21641,26/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
21651,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
21665,29/11/21,mid_55,pid_3,0,1,EUR,1,Mobile Phone,Android,Chrome/96,"0,9"
21666,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21673,29/11/21,mid_68,pid_3,1,"7,99",USD,2,Mobile Device,iOS,Safari/14,"0,8"
21676,29/11/21,mid_55,pid_3,0,1,EUR,1,Mobile Phone,Android,Chrome/96,"0,9"
21682,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21685,30/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/90,"0,7"
21698,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/14,"0,7"
21715,29/11/21,mid_55,pid_3,0,1,EUR,1,Mobile Phone,Android,Chrome/96,"0,9"
21722,27/11/21,mid_71,pid_3,0,"7,99",USD,1,Desktop,Win7,Chrome/96,"0,8"
21724,29/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Safari/14,"0,9"
21736,26/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
21740,27/11/21,mid_8,pid_3,0,"269,99",EUR,12,Tablet,Android,Chrome/96,"0,9"
21767,27/11/21,mid_8,pid_3,0,"269,99",EUR,12,Tablet,Android,Chrome/96,"0,9"
21769,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
21781,28/11/21,mid_68,pid_3,1,"7,99",USD,2,Desktop,Win10,Chrome/95,"0,8"
21802,27/11/21,mid_71,pid_3,0,"8,99",USD,1,Desktop,Win7,Chrome/96,"0,9"
21841,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
21858,26/11/21,mid_51,pid_4,0,"116,95",USD,2,Desktop,Win10,Chrome/96,"0,9"
21866,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21876,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21890,29/11/21,mid_68,pid_3,0,0,USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21898,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
21903,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21906,29/11/21,mid_68,pid_3,0,0,USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21911,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,macOS,Safari/15,"0,7"
21915,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
21940,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
21944,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,macOS,Safari/15,"0,7"
21965,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
21966,26/11/21,mid_8,pid_3,0,"9,2",USD,1,Desktop,Win10,Chrome/96,"0,9"
21989,30/11/21,mid_80,pid_607,0,"28,03",EUR,1,Mobile Phone,Android,Chrome/95,"0,9"
21993,28/11/21,mid_51,pid_4,0,"27,95",EUR,2,Mobile Device,iOS,Safari/15,"0,9"
22003,29/11/21,mid_55,pid_3,1,1,USD,1,Mobile Device,iOS,Safari/15,"0,9"
22011,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
22013,30/11/21,mid_80,pid_607,0,"28,03",EUR,2,Mobile Phone,Android,Chrome/95,"0,9"
22032,30/11/21,mid_80,pid_607,1,"28,03",EUR,2,Mobile Phone,Android,Chrome/95,"0,9"
22036,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
22057,30/11/21,mid_51,pid_4,1,"26,91",USD,1,Mobile Device,iOS,Firefox for iOS/0,"0,9"
22093,27/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
22125,30/11/21,mid_71,pid_3,1,"6,99",USD,2,Mobile Phone,Android,Samsung Browser/16,"0,7"
22134,30/11/21,mid_38,pid_470,1,"8,76",USD,2,Desktop,Win10,Chrome/96,"0,9"
22137,28/11/21,mid_23,pid_345,0,"216,15",USD,1,Mobile Phone,Android,Chrome/76,"0,9"
22188,28/11/21,mid_23,pid_345,0,"216,15",USD,1,Mobile Phone,Android,Chrome/76,"0,9"
22211,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
22222,28/11/21,mid_23,pid_345,0,"216,15",USD,1,Mobile Phone,Android,Chrome/76,"0,9"
22306,26/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
22325,28/11/21,mid_23,pid_345,0,"215,95",USD,1,Mobile Phone,Android,Chrome/76,"0,9"
22346,28/11/21,mid_23,pid_345,0,"215,95",USD,1,Mobile Phone,Android,Chrome/76,"0,9"
22395,28/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/94,"0,9"
22407,29/11/21,mid_71,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
22466,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/81,"0,7"
22548,28/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22560,26/11/21,mid_68,pid_3,1,"6,24",EUR,2,Mobile Phone,Android,HuaweiBrowser/0,"0,7"
22566,26/11/21,mid_55,pid_3,1,"23,78",EUR,1,Desktop,macOS,Safari/14,"0,9"
22582,26/11/21,mid_38,pid_59,1,"12,95",USD,1,Desktop,Win10,Chrome/96,"0,9"
22602,30/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22605,28/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22611,29/11/21,mid_23,pid_655,0,"13,49",USD,2,Desktop,Win10,Chrome/96,"0,9"
22628,29/11/21,mid_68,pid_3,0,"6,99",USD,2,Desktop,Win10,Chrome/96,"0,7"
22643,30/11/21,mid_23,pid_239,1,"0,84",USD,2,Desktop,Linux,Chrome/0,"0,9"
22648,29/11/21,mid_68,pid_3,0,"67,12",EUR,2,Tablet,ipadOS,Safari/14,"0,7"
22659,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Edge/0,"0,7"
22660,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win10,Chrome/96,"0,7"
22680,28/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22694,28/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Device,iOS,Safari/15,"0,8"
22703,28/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22728,27/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Edge/0,"0,7"
22743,30/11/21,mid_23,pid_173,1,"1,02",USD,1,Desktop,Win10,Chrome/96,"0,9"
22747,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Desktop,macOS,Safari/14,"0,8"
22755,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/91,"0,9"
22768,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
22769,30/11/21,mid_23,pid_173,0,"1,02",USD,1,Desktop,Win10,Chrome/96,"0,9"
22770,29/11/21,mid_23,pid_655,0,"75,49",USD,2,Desktop,Win10,Chrome/96,"0,9"
22826,29/11/21,mid_55,pid_3,1,1,USD,1,Mobile Phone,Android,Chrome/96,"0,9"
22834,26/11/21,mid_23,pid_345,0,"0,93",USD,16,Desktop,Win7,Chrome/95,"0,9"
22910,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
22927,27/11/21,mid_23,pid_655,1,"0,84",USD,1,Desktop,Win10,Chrome/96,"0,9"
22930,29/11/21,mid_23,pid_359,0,1,USD,2,Mobile Phone,Android,Chrome/96,"0,9"
22967,28/11/21,mid_71,pid_3,0,"7,99",USD,2,Tablet,Android,Chrome/81,"0,8"
22973,29/11/21,mid_23,pid_359,0,1,USD,2,Mobile Phone,Android,Chrome/96,"0,9"
22982,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Desktop,Win10,Chrome/96,"0,8"
22987,28/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Device,iOS,Safari/15,"0,8"
23011,29/11/21,mid_23,pid_359,0,1,USD,2,Mobile Phone,Android,Chrome/96,"0,9"
23012,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/91,"0,9"
23016,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Desktop,Win10,Chrome/96,"0,8"
23030,29/11/21,mid_23,pid_359,0,1,USD,2,Mobile Phone,Android,Chrome/96,"0,9"
23044,29/11/21,mid_68,pid_3,1,"7,99",USD,1,Mobile Phone,Android,Samsung Browser/16,"0,8"
23074,30/11/21,mid_23,pid_345,1,"0,93",USD,1,Desktop,macOS,Chrome/95,"0,9"
23091,26/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/91,"0,9"
23188,28/11/21,mid_71,pid_3,1,"7,99",USD,1,Tablet,Android,Chrome/81,"0,8"
23200,27/11/21,mid_71,pid_3,1,"7,99",USD,1,Mobile Device,iOS,Safari/13,"0,8"
23235,29/11/21,mid_23,pid_229,0,"44,96",USD,1,Desktop,macOS,Chrome/94,"0,9"
23242,30/11/21,mid_50,pid_3,0,"27,12",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
23252,26/11/21,mid_68,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
23274,30/11/21,mid_68,pid_3,1,"8,99",USD,2,Desktop,Win10,Chrome/96,"0,9"
23319,28/11/21,mid_71,pid_3,0,"7,99",USD,5,Mobile Phone,Android,Chrome/96,"0,8"
23371,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Desktop,Win10,Chrome/96,"0,9"
23374,27/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Device,iOS,Safari/15,"0,7"
23384,27/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Device,iOS,Safari/15,"0,7"
23391,30/11/21,mid_50,pid_3,0,"27,12",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
23398,29/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
23411,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23413,29/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
23432,30/11/21,mid_56,pid_4,0,"0,88",EUR,1,Mobile Device,iOS,Yandex Browser/0,"0,9"
23438,29/11/21,mid_71,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
23445,27/11/21,mid_71,pid_3,0,0,USD,1,Mobile Device,iOS,Safari/15,"0,7"
23532,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23536,29/11/21,mid_51,pid_4,0,"27,79",EUR,1,Mobile Device,iOS,Safari/12,"0,9"
23540,26/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Phone,Android,Chrome/96,"0,8"
23552,26/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/89,"0,9"
23556,29/11/21,mid_51,pid_4,0,"27,79",EUR,1,Mobile Device,iOS,Safari/12,"0,9"
23557,28/11/21,mid_38,pid_470,0,"77,32",USD,2,Desktop,Win10,Chrome/96,"0,9"
23565,30/11/21,mid_51,pid_4,1,"79,79",EUR,1,Mobile Device,iOS,Safari/14,"0,9"
23572,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23589,30/11/21,mid_68,pid_3,1,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
23594,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Desktop,Win10,Chrome/96,"0,9"
23602,29/11/21,mid_51,pid_4,0,"27,79",EUR,1,Mobile Device,iOS,Safari/12,"0,9"
23607,29/11/21,mid_68,pid_3,0,"6,99",USD,2,Desktop,Win10,Chrome/96,"0,7"
23613,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23615,26/11/21,mid_71,pid_3,0,"6,99",USD,2,Desktop,Win10,Chrome/96,"0,7"
23622,29/11/21,mid_51,pid_4,0,"27,79",EUR,1,Mobile Device,iOS,Safari/12,"0,9"
23632,29/11/21,mid_51,pid_4,0,"27,79",EUR,1,Mobile Device,iOS,Safari/12,"0,9"
23648,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23659,27/11/21,mid_23,pid_239,1,1,USD,2,Desktop,Win10,Chrome/96,"0,9"
23679,30/11/21,mid_68,pid_3,1,"8,99",USD,1,Desktop,Win10,Chrome/96,"0,9"
23689,28/11/21,mid_38,pid_470,1,"77,32",USD,2,Desktop,Win10,Chrome/96,"0,9"
23715,29/11/21,mid_55,pid_3,0,"0,88",EUR,2,Desktop,Win10,Edge/96,"0,9"
23717,28/11/21,mid_68,pid_3,0,"6,99",USD,2,Desktop,Linux,Chrome/38,"0,7"
23727,28/11/21,mid_68,pid_3,1,"6,99",USD,2,Desktop,Linux,Chrome/38,"0,7"
23739,29/11/21,mid_55,pid_3,1,"0,88",EUR,2,Desktop,Win10,Edge/96,"0,9"
23783,27/11/21,mid_51,pid_4,0,"78,95",EUR,1,Desktop,Win10,Edge/96,"0,9"
23820,30/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/15,"0,8"
23853,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23864,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23890,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
23917,26/11/21,mid_68,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/96,"0,7"
23928,26/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/89,"0,9"
23937,26/11/21,mid_71,pid_3,0,"6,99",USD,1,Mobile Phone,Android,Chrome/91,"0,7"
23946,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
23949,26/11/21,mid_71,pid_3,0,"7,99",USD,5,Mobile Phone,Android,Samsung Browser/16,"0,8"
23963,26/11/21,mid_8,pid_3,0,"8,81",USD,2,Mobile Phone,Android,Chrome/89,"0,9"
23974,28/11/21,mid_71,pid_3,0,"6,99",USD,2,Mobile Phone,Android,Chrome/96,"0,7"
24008,29/11/21,mid_55,pid_3,1,1,USD,1,Desktop,Win10,Firefox/91,"0,9"
24052,30/11/21,mid_68,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/95,"0,9"
24053,29/11/21,mid_68,pid_3,0,"6,99",USD,2,Desktop,Win10,Chrome/96,"0,7"
24083,29/11/21,mid_68,pid_3,1,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
24141,29/11/21,mid_68,pid_3,1,0,USD,2,Mobile Device,iOS,Chrome/96,"0,7"
24144,26/11/21,mid_68,pid_3,1,"7,13",EUR,1,Mobile Device,iOS,Yandex Browser/0,"0,8"
24145,28/11/21,mid_68,pid_3,1,"7,99",USD,1,Desktop,Win7,Chrome/96,"0,8"
24147,30/11/21,mid_51,pid_4,0,"31,45",USD,1,Mobile Phone,Android,Chrome/96,"0,9"
24203,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
24210,26/11/21,mid_56,pid_4,0,"63,17",USD,2,Desktop,Win10,Chrome/96,"0,7"
24212,27/11/21,mid_51,pid_4,0,"78,95",EUR,1,Desktop,Win10,Edge/96,"0,9"
24231,29/11/21,mid_68,pid_3,0,"7,99",USD,16,Mobile Phone,Android,HeyTapBrowser/0,"0,8"
24260,26/11/21,mid_51,pid_4,0,"26,71",USD,2,Mobile Device,iOS,Safari/0,"0,9"
24274,29/11/21,mid_68,pid_3,0,"7,99",USD,16,Mobile Phone,Android,HeyTapBrowser/0,"0,8"
24302,26/11/21,mid_21,pid_558,1,"0,95",USD,1,Mobile Phone,Android,Aloha Browser/0,"0,9"
24350,28/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,DuckDuckGo Browser/0,"0,9"
24364,26/11/21,mid_55,pid_3,0,1,EUR,2,Desktop,Win10,Chrome/95,"0,9"
24390,30/11/21,mid_51,pid_4,0,"27,87",EUR,2,Mobile Device,iOS,Safari/14,"0,9"
24429,29/11/21,mid_50,pid_3,0,"21,95",USD,1,Desktop,Win10,Edge/96,"0,9"
24434,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Chrome/96,"0,9"
24437,27/11/21,mid_23,pid_345,1,"0,84",USD,1,Desktop,Win10,Chrome/96,"0,9"
24452,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win7,Chrome/95,"0,7"
24466,27/11/21,mid_21,pid_268,0,"139,95",USD,1,Desktop,Win10,Chrome/96,"0,9"
24467,26/11/21,mid_55,pid_3,1,1,EUR,2,Desktop,Win10,Chrome/95,"0,9"
24502,30/11/21,mid_68,pid_3,1,"6,99",USD,2,Mobile Phone,Android,Chrome/80,"0,7"
24509,29/11/21,mid_68,pid_3,0,"6,99",USD,1,Desktop,Win7,Chrome/95,"0,7"
24523,27/11/21,mid_21,pid_268,0,"80,95",USD,1,Desktop,Win10,Chrome/96,"0,9"
24546,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/15,"0,8"
24548,30/11/21,mid_23,pid_265,0,"26,98",USD,2,Desktop,macOS,Firefox/94,"0,9"
24549,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
24557,29/11/21,mid_55,pid_3,1,"17,95",EUR,1,Desktop,Win10,Edge/96,"0,9"
24559,26/11/21,mid_71,pid_3,0,"8,99",USD,1,Mobile Device,iOS,Safari/14,"0,9"
24561,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/15,"0,8"
24590,26/11/21,mid_71,pid_3,0,"8,99",USD,2,Mobile Phone,Android,Chrome/96,"0,9"
24605,29/11/21,mid_68,pid_3,0,"7,99",USD,2,Mobile Device,iOS,Safari/15,"0,8"
24638,28/11/21,mid_68,pid_3,0,"8,99",USD,1,Mobile Phone,Android,DuckDuckGo Browser/0,"0,9"
24648,26/11/21,mid_68,pid_3,0,"7,99",USD,16,Desktop,Win10,115 Browser/0,"0,8"
24682,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
24687,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
24692,26/11/21,mid_68,pid_3,1,"7,99",USD,1,Desktop,Win10,115 Browser/0,"0,8"
24701,26/11/21,mid_68,pid_3,0,"7,99",USD,1,Desktop,Win10,115 Browser/0,"0,8"
24758,28/11/21,mid_68,pid_3,0,"7,99",USD,1,Mobile Phone,Android,Chrome/96,"0,8"
